# time (s) ,  q1,   q2  
2.9290e+03  2.4447e-09  2.4447e-09 
2.9295e+03  2.4447e-09  2.4447e-09 
2.9300e+03  2.4447e-09  2.4447e-09 
2.9305e+03  2.4447e-09  2.4447e-09 
2.9310e+03  2.4447e-09  2.4447e-09 
2.9315e+03  2.4447e-09  2.4447e-09 
2.9320e+03  2.4447e-09  2.4447e-09 
2.9325e+03  2.4447e-09  2.4447e-09 
2.9330e+03  2.4447e-09  2.4447e-09 
2.9335e+03  2.4447e-09  2.4447e-09 
2.9340e+03  2.4447e-09  2.4447e-09 
2.9345e+03  2.4447e-09  2.4447e-09 
2.9350e+03  2.4447e-09  2.4447e-09 
2.9355e+03  2.4447e-09  2.4447e-09 
2.9360e+03  2.4447e-09  2.4447e-09 
2.9365e+03  2.4447e-09  2.4447e-09 
2.9370e+03  2.4447e-09  2.4447e-09 
2.9375e+03  2.4447e-09  2.4447e-09 
2.9380e+03  2.4447e-09  2.4447e-09 
2.9385e+03  2.4447e-09  2.4447e-09 
2.9390e+03  2.4447e-09  2.4447e-09 
2.9395e+03  2.4447e-09  2.4447e-09 
2.9400e+03  2.4447e-09  2.4447e-09 
2.9405e+03  2.4447e-09  2.4447e-09 
2.9410e+03  2.4447e-09  2.4447e-09 
2.9415e+03  2.4447e-09  2.4447e-09 
2.9420e+03  2.4447e-09  2.4447e-09 
2.9425e+03  2.4447e-09  2.4447e-09 
2.9430e+03  2.4447e-09  2.4447e-09 
2.9435e+03  2.4447e-09  2.4447e-09 
2.9440e+03  2.4447e-09  2.4447e-09 
2.9445e+03  2.4447e-09  2.4447e-09 
2.9450e+03  2.4447e-09  2.4447e-09 
2.9455e+03  2.4447e-09  2.4447e-09 
2.9460e+03  2.4447e-09  2.4447e-09 
2.9465e+03  2.4447e-09  2.4447e-09 
2.9470e+03  2.4447e-09  2.4447e-09 
2.9475e+03  2.4447e-09  2.4447e-09 
2.9480e+03  2.4447e-09  2.4447e-09 
2.9485e+03  2.4447e-09  2.4447e-09 
2.9490e+03  2.4447e-09  2.4447e-09 
2.9495e+03  2.4447e-09  2.4447e-09 
2.9500e+03  2.4447e-09  2.4447e-09 
2.9505e+03  2.4447e-09  2.4447e-09 
2.9510e+03  2.4447e-09  2.4447e-09 
2.9515e+03  2.4447e-09  2.4447e-09 
2.9520e+03  2.4447e-09  2.4447e-09 
2.9525e+03  2.4447e-09  2.4447e-09 
2.9530e+03  2.4447e-09  2.4447e-09 
2.9535e+03  2.4447e-09  2.4447e-09 
2.9540e+03  2.4447e-09  2.4447e-09 
2.9545e+03  2.4447e-09  2.4447e-09 
2.9550e+03  2.4447e-09  2.4447e-09 
2.9555e+03  2.4447e-09  2.4447e-09 
2.9560e+03  2.4447e-09  2.4447e-09 
2.9565e+03  2.4447e-09  2.4447e-09 
2.9570e+03  2.4447e-09  2.4447e-09 
2.9575e+03  2.4447e-09  2.4447e-09 
2.9580e+03  2.4447e-09  2.4447e-09 
2.9585e+03  2.4447e-09  2.4447e-09 
2.9590e+03  2.4447e-09  2.4447e-09 
2.9595e+03  2.4447e-09  2.4447e-09 
2.9600e+03  2.4447e-09  2.4447e-09 
2.9605e+03  2.4447e-09  2.4447e-09 
2.9610e+03  2.4447e-09  2.4447e-09 
2.9615e+03  2.4447e-09  2.4447e-09 
2.9620e+03  2.4447e-09  2.4447e-09 
2.9625e+03  2.4447e-09  2.4447e-09 
2.9630e+03  2.4447e-09  2.4447e-09 
2.9635e+03  2.4447e-09  2.4447e-09 
2.9640e+03  2.4447e-09  2.4447e-09 
2.9645e+03  2.4447e-09  2.4447e-09 
2.9650e+03  2.4447e-09  2.4447e-09 
2.9655e+03  2.4447e-09  2.4447e-09 
2.9660e+03  2.4447e-09  2.4447e-09 
2.9665e+03  2.4447e-09  2.4447e-09 
2.9670e+03  2.4447e-09  2.4447e-09 
2.9675e+03  2.4447e-09  2.4447e-09 
2.9680e+03  2.4447e-09  2.4447e-09 
2.9685e+03  2.4447e-09  2.4447e-09 
2.9690e+03  2.4447e-09  2.4447e-09 
2.9695e+03  2.4447e-09  2.4447e-09 
2.9700e+03  2.4447e-09  2.4447e-09 
2.9705e+03  2.4447e-09  2.4447e-09 
2.9710e+03  2.4447e-09  2.4447e-09 
2.9715e+03  2.4447e-09  2.4447e-09 
2.9720e+03  2.4447e-09  2.4447e-09 
2.9725e+03  2.4447e-09  2.4447e-09 
2.9730e+03  2.4447e-09  2.4447e-09 
2.9735e+03  2.4447e-09  2.4447e-09 
2.9740e+03  2.4447e-09  2.4447e-09 
2.9745e+03  2.4447e-09  2.4447e-09 
2.9750e+03  2.4447e-09  2.4447e-09 
2.9755e+03  2.4447e-09  2.4447e-09 
2.9760e+03  2.4447e-09  2.4447e-09 
2.9765e+03  2.4447e-09  2.4447e-09 
2.9770e+03  2.4447e-09  2.4447e-09 
2.9775e+03  2.4447e-09  2.4447e-09 
2.9780e+03  2.4447e-09  2.4447e-09 
2.9785e+03  2.4447e-09  2.4447e-09 
2.9790e+03  2.4447e-09  2.4447e-09 
2.9795e+03  2.4447e-09  2.4447e-09 
2.9800e+03  2.4447e-09  2.4447e-09 
2.9805e+03  2.4447e-09  2.4447e-09 
2.9810e+03  2.4447e-09  2.4447e-09 
2.9815e+03  2.4447e-09  2.4447e-09 
2.9820e+03  2.4447e-09  2.4447e-09 
2.9825e+03  2.4447e-09  2.4447e-09 
2.9830e+03  2.4447e-09  2.4447e-09 
2.9835e+03  2.4447e-09  2.4447e-09 
2.9840e+03  2.4447e-09  2.4447e-09 
2.9845e+03  2.4447e-09  2.4447e-09 
2.9850e+03  2.4447e-09  2.4447e-09 
2.9855e+03  2.4447e-09  2.4447e-09 
2.9860e+03  2.4447e-09  2.4447e-09 
2.9865e+03  2.4447e-09  2.4447e-09 
2.9870e+03  2.4447e-09  2.4447e-09 
2.9875e+03  2.4447e-09  2.4447e-09 
2.9880e+03  2.4447e-09  2.4447e-09 
2.9885e+03  2.4447e-09  2.4447e-09 
2.9890e+03  2.4447e-09  2.4447e-09 
2.9895e+03  2.4447e-09  2.4447e-09 
2.9900e+03  2.4447e-09  2.4447e-09 
2.9905e+03  2.4447e-09  2.4447e-09 
2.9910e+03  2.4447e-09  2.4447e-09 
2.9915e+03  2.4447e-09  2.4447e-09 
2.9920e+03  2.4447e-09  2.4447e-09 
2.9925e+03  2.4447e-09  2.4447e-09 
2.9930e+03  2.4447e-09  2.4447e-09 
2.9935e+03  2.4447e-09  2.4447e-09 
2.9940e+03  2.4447e-09  2.4447e-09 
2.9945e+03  2.4447e-09  2.4447e-09 
2.9950e+03  2.4447e-09  2.4447e-09 
2.9955e+03  2.4447e-09  2.4447e-09 
2.9960e+03  2.4447e-09  2.4447e-09 
2.9965e+03  2.4447e-09  2.4447e-09 
2.9970e+03  2.4447e-09  2.4447e-09 
2.9975e+03  2.4447e-09  2.4447e-09 
2.9980e+03  2.4447e-09  2.4447e-09 
2.9985e+03  2.4447e-09  2.4447e-09 
2.9990e+03  2.4447e-09  2.4447e-09 
2.9995e+03  2.4447e-09  2.4447e-09 
3.0000e+03  2.4447e-09  2.4447e-09 
3.0005e+03  2.4447e-09  2.4447e-09 
3.0010e+03  2.4447e-09  2.4447e-09 
3.0015e+03  2.4447e-09  2.4447e-09 
3.0020e+03  2.4447e-09  2.4447e-09 
3.0025e+03  2.4447e-09  2.4447e-09 
3.0030e+03  2.4447e-09  2.4447e-09 
3.0035e+03  2.4447e-09  2.4447e-09 
3.0040e+03  2.4447e-09  2.4447e-09 
3.0045e+03  2.4447e-09  2.4447e-09 
3.0050e+03  2.4447e-09  2.4447e-09 
3.0055e+03  2.4447e-09  2.4447e-09 
3.0060e+03  2.4447e-09  2.4447e-09 
3.0065e+03  2.4447e-09  2.4447e-09 
3.0070e+03  2.4447e-09  2.4447e-09 
3.0075e+03  2.4447e-09  2.4447e-09 
3.0080e+03  2.4447e-09  2.4447e-09 
3.0085e+03  2.4447e-09  2.4447e-09 
3.0090e+03  2.4447e-09  2.4447e-09 
3.0095e+03  2.4447e-09  2.4447e-09 
3.0100e+03  2.4447e-09  2.4447e-09 
3.0105e+03  2.4447e-09  2.4447e-09 
3.0110e+03  2.4447e-09  2.4447e-09 
3.0115e+03  2.4447e-09  2.4447e-09 
3.0120e+03  2.4447e-09  2.4447e-09 
3.0125e+03  2.4447e-09  2.4447e-09 
3.0130e+03  2.4447e-09  2.4447e-09 
3.0135e+03  2.4447e-09  2.4447e-09 
3.0140e+03  2.4447e-09  2.4447e-09 
3.0145e+03  2.4447e-09  2.4447e-09 
3.0150e+03  2.4447e-09  2.4447e-09 
3.0155e+03  2.4447e-09  2.4447e-09 
3.0160e+03  2.4447e-09  2.4447e-09 
3.0165e+03  2.4447e-09  2.4447e-09 
3.0170e+03  2.4447e-09  2.4447e-09 
3.0175e+03  2.4447e-09  2.4447e-09 
3.0180e+03  2.4447e-09  2.4447e-09 
3.0185e+03  2.4447e-09  2.4447e-09 
3.0190e+03  2.4447e-09  2.4447e-09 
3.0195e+03  2.4447e-09  2.4447e-09 
3.0200e+03  2.4447e-09  2.4447e-09 
3.0205e+03  2.4447e-09  2.4447e-09 
3.0210e+03  2.4447e-09  2.4447e-09 
3.0215e+03  2.4447e-09  2.4447e-09 
3.0220e+03  2.4447e-09  2.4447e-09 
3.0225e+03  2.4447e-09  2.4447e-09 
3.0230e+03  2.4447e-09  2.4447e-09 
3.0235e+03  2.4447e-09  2.4447e-09 
3.0240e+03  2.4447e-09  2.4447e-09 
3.0245e+03  2.4447e-09  2.4447e-09 
3.0250e+03  2.4447e-09  2.4447e-09 
3.0255e+03  2.4447e-09  2.4447e-09 
3.0260e+03  2.4447e-09  2.4447e-09 
3.0265e+03  2.4447e-09  2.4447e-09 
3.0270e+03  2.4447e-09  2.4447e-09 
3.0275e+03  2.4447e-09  2.4447e-09 
3.0280e+03  2.4447e-09  2.4447e-09 
3.0285e+03  2.4447e-09  2.4447e-09 
3.0290e+03  2.4447e-09  2.4447e-09 
3.0295e+03  2.4447e-09  2.4447e-09 
3.0300e+03  2.4447e-09  2.4447e-09 
3.0305e+03  2.4447e-09  2.4447e-09 
3.0310e+03  2.4447e-09  2.4447e-09 
3.0315e+03  2.4447e-09  2.4447e-09 
3.0320e+03  2.4447e-09  2.4447e-09 
3.0325e+03  2.4447e-09  2.4447e-09 
3.0330e+03  2.4447e-09  2.4447e-09 
3.0335e+03  2.4447e-09  2.4447e-09 
3.0340e+03  2.4447e-09  2.4447e-09 
3.0345e+03  2.4447e-09  2.4447e-09 
3.0350e+03  2.4447e-09  2.4447e-09 
3.0355e+03  2.4447e-09  2.4447e-09 
3.0360e+03  2.4447e-09  2.4447e-09 
3.0365e+03  2.4447e-09  2.4447e-09 
3.0370e+03  2.4447e-09  2.4447e-09 
3.0375e+03  2.4447e-09  2.4447e-09 
3.0380e+03  2.4447e-09  2.4447e-09 
3.0385e+03  2.4447e-09  2.4447e-09 
3.0390e+03  2.4447e-09  2.4447e-09 
3.0395e+03  2.4447e-09  2.4447e-09 
3.0400e+03  2.4447e-09  2.4447e-09 
3.0405e+03  2.4447e-09  2.4447e-09 
3.0410e+03  2.4447e-09  2.4447e-09 
3.0415e+03  2.4447e-09  2.4447e-09 
3.0420e+03  2.4447e-09  2.4447e-09 
3.0425e+03  2.4447e-09  2.4447e-09 
3.0430e+03  2.4447e-09  2.4447e-09 
3.0435e+03  2.4447e-09  2.4447e-09 
3.0440e+03  2.4447e-09  2.4447e-09 
3.0445e+03  2.4447e-09  2.4447e-09 
3.0450e+03  2.4447e-09  2.4447e-09 
3.0455e+03  2.4447e-09  2.4447e-09 
3.0460e+03  2.4447e-09  2.4447e-09 
3.0465e+03  2.4447e-09  2.4447e-09 
3.0470e+03  2.4447e-09  2.4447e-09 
3.0475e+03  2.4447e-09  2.4447e-09 
3.0480e+03  2.4447e-09  2.4447e-09 
3.0485e+03  2.4447e-09  2.4447e-09 
3.0490e+03  2.4447e-09  2.4447e-09 
3.0495e+03  2.4447e-09  2.4447e-09 
3.0500e+03  2.4447e-09  2.4447e-09 
3.0505e+03  2.4447e-09  2.4447e-09 
3.0510e+03  2.4447e-09  2.4447e-09 
3.0515e+03  2.4447e-09  2.4447e-09 
3.0520e+03  2.4447e-09  2.4447e-09 
3.0525e+03  2.4447e-09  2.4447e-09 
3.0530e+03  2.4447e-09  2.4447e-09 
3.0535e+03  2.4447e-09  2.4447e-09 
3.0540e+03  2.4447e-09  2.4447e-09 
3.0545e+03  2.4447e-09  2.4447e-09 
3.0550e+03  2.4447e-09  2.4447e-09 
3.0555e+03  2.4447e-09  2.4447e-09 
3.0560e+03  2.4447e-09  2.4447e-09 
3.0565e+03  2.4447e-09  2.4447e-09 
3.0570e+03  2.4447e-09  2.4447e-09 
3.0575e+03  2.4447e-09  2.4447e-09 
3.0580e+03  2.4447e-09  2.4447e-09 
3.0585e+03  2.4447e-09  2.4447e-09 
3.0590e+03  2.4447e-09  2.4447e-09 
3.0595e+03  2.4447e-09  2.4447e-09 
3.0600e+03  2.4447e-09  2.4447e-09 
3.0605e+03  2.4447e-09  2.4447e-09 
3.0610e+03  2.4447e-09  2.4447e-09 
3.0615e+03  2.4447e-09  2.4447e-09 
3.0620e+03  2.4447e-09  2.4447e-09 
3.0625e+03  2.4447e-09  2.4447e-09 
3.0630e+03  2.4447e-09  2.4447e-09 
3.0635e+03  2.4447e-09  2.4447e-09 
3.0640e+03  2.4447e-09  2.4447e-09 
3.0645e+03  2.4447e-09  2.4447e-09 
3.0650e+03  2.4447e-09  2.4447e-09 
3.0655e+03  2.4447e-09  2.4447e-09 
3.0660e+03  2.4447e-09  2.4447e-09 
3.0665e+03  2.4447e-09  2.4447e-09 
3.0670e+03  2.4447e-09  2.4447e-09 
3.0675e+03  2.4447e-09  2.4447e-09 
3.0680e+03  2.4447e-09  2.4447e-09 
3.0685e+03  2.4447e-09  2.4447e-09 
3.0690e+03  2.4447e-09  2.4447e-09 
3.0695e+03  2.4447e-09  2.4447e-09 
3.0700e+03  2.4447e-09  2.4447e-09 
3.0705e+03  2.4447e-09  2.4447e-09 
3.0710e+03  2.4447e-09  2.4447e-09 
3.0715e+03  2.4447e-09  2.4447e-09 
3.0720e+03  2.4447e-09  2.4447e-09 
3.0725e+03  2.4447e-09  2.4447e-09 
3.0730e+03  2.4447e-09  2.4447e-09 
3.0735e+03  2.4447e-09  2.4447e-09 
3.0740e+03  2.4447e-09  2.4447e-09 
3.0745e+03  2.4447e-09  2.4447e-09 
3.0750e+03  2.4447e-09  2.4447e-09 
3.0755e+03  2.4447e-09  2.4447e-09 
3.0760e+03  2.4447e-09  2.4447e-09 
3.0765e+03  2.4447e-09  2.4447e-09 
3.0770e+03  2.4447e-09  2.4447e-09 
3.0775e+03  2.4447e-09  2.4447e-09 
3.0780e+03  2.4447e-09  2.4447e-09 
3.0785e+03  2.4447e-09  2.4447e-09 
3.0790e+03  2.4447e-09  2.4447e-09 
3.0795e+03  2.4447e-09  2.4447e-09 
3.0800e+03  2.4447e-09  2.4447e-09 
3.0805e+03  2.4447e-09  2.4447e-09 
3.0810e+03  2.4447e-09  2.4447e-09 
3.0815e+03  2.4447e-09  2.4447e-09 
3.0820e+03  2.4447e-09  2.4447e-09 
3.0825e+03  2.4447e-09  2.4447e-09 
3.0830e+03  2.4447e-09  2.4447e-09 
3.0835e+03  2.4447e-09  2.4447e-09 
3.0840e+03  2.4447e-09  2.4447e-09 
3.0845e+03  2.4447e-09  2.4447e-09 
3.0850e+03  2.4447e-09  2.4447e-09 
3.0855e+03  2.4447e-09  2.4447e-09 
3.0860e+03  2.4447e-09  2.4447e-09 
3.0865e+03  2.4447e-09  2.4447e-09 
3.0870e+03  2.4447e-09  2.4447e-09 
3.0875e+03  2.4447e-09  2.4447e-09 
3.0880e+03  2.4447e-09  2.4447e-09 
3.0885e+03  2.4447e-09  2.4447e-09 
3.0890e+03  2.4447e-09  2.4447e-09 
3.0895e+03  2.4447e-09  2.4447e-09 
3.0900e+03  2.4447e-09  2.4447e-09 
3.0905e+03  2.4447e-09  2.4447e-09 
3.0910e+03  2.4447e-09  2.4447e-09 
3.0915e+03  2.4447e-09  2.4447e-09 
3.0920e+03  2.4447e-09  2.4447e-09 
3.0925e+03  2.4447e-09  2.4447e-09 
3.0930e+03  2.4447e-09  2.4447e-09 
3.0935e+03  2.4447e-09  2.4447e-09 
3.0940e+03  2.4447e-09  2.4447e-09 
3.0945e+03  2.4447e-09  2.4447e-09 
3.0950e+03  2.4447e-09  2.4447e-09 
3.0955e+03  2.4447e-09  2.4447e-09 
3.0960e+03  2.4447e-09  2.4447e-09 
3.0965e+03  2.4447e-09  2.4447e-09 
3.0970e+03  2.4447e-09  2.4447e-09 
3.0975e+03  2.4447e-09  2.4447e-09 
3.0980e+03  2.4447e-09  2.4447e-09 
3.0985e+03  2.4447e-09  2.4447e-09 
3.0990e+03  2.4447e-09  2.4447e-09 
3.0995e+03  2.4447e-09  2.4447e-09 
3.1000e+03  2.4447e-09  2.4447e-09 
3.1005e+03  2.4447e-09  2.4447e-09 
3.1010e+03  2.4447e-09  2.4447e-09 
3.1015e+03  2.4447e-09  2.4447e-09 
3.1020e+03  2.4447e-09  2.4447e-09 
3.1025e+03  2.4447e-09  2.4447e-09 
3.1030e+03  2.4447e-09  2.4447e-09 
3.1035e+03  2.4447e-09  2.4447e-09 
3.1040e+03  2.4447e-09  2.4447e-09 
3.1045e+03  2.4447e-09  2.4447e-09 
3.1050e+03  2.4447e-09  2.4447e-09 
3.1055e+03  2.4447e-09  2.4447e-09 
3.1060e+03  2.4447e-09  2.4447e-09 
3.1065e+03  2.4447e-09  2.4447e-09 
3.1070e+03  2.4447e-09  2.4447e-09 
3.1075e+03  2.4447e-09  2.4447e-09 
3.1080e+03  2.4447e-09  2.4447e-09 
3.1085e+03  2.4447e-09  2.4447e-09 
3.1090e+03  2.4447e-09  2.4447e-09 
3.1095e+03  2.4447e-09  2.4447e-09 
3.1100e+03  2.4447e-09  2.4447e-09 
3.1105e+03  2.4447e-09  2.4447e-09 
3.1110e+03  2.4447e-09  2.4447e-09 
3.1115e+03  2.4447e-09  2.4447e-09 
3.1120e+03  2.4447e-09  2.4447e-09 
3.1125e+03  2.4447e-09  2.4447e-09 
3.1130e+03  2.4447e-09  2.4447e-09 
3.1135e+03  2.4447e-09  2.4447e-09 
3.1140e+03  2.4447e-09  2.4447e-09 
3.1145e+03  2.4447e-09  2.4447e-09 
3.1150e+03  2.4447e-09  2.4447e-09 
3.1155e+03  2.4447e-09  2.4447e-09 
3.1160e+03  2.4447e-09  2.4447e-09 
3.1165e+03  2.4447e-09  2.4447e-09 
3.1170e+03  2.4447e-09  2.4447e-09 
3.1175e+03  2.4447e-09  2.4447e-09 
3.1180e+03  2.4447e-09  2.4447e-09 
3.1185e+03  2.4447e-09  2.4447e-09 
3.1190e+03  2.4447e-09  2.4447e-09 
3.1195e+03  2.4447e-09  2.4447e-09 
3.1200e+03  2.4447e-09  2.4447e-09 
3.1205e+03  2.4447e-09  2.4447e-09 
3.1210e+03  2.4447e-09  2.4447e-09 
3.1215e+03  2.4447e-09  2.4447e-09 
3.1220e+03  2.4447e-09  2.4447e-09 
3.1225e+03  2.4447e-09  2.4447e-09 
3.1230e+03  2.4447e-09  2.4447e-09 
3.1235e+03  2.4447e-09  2.4447e-09 
3.1240e+03  2.4447e-09  2.4447e-09 
3.1245e+03  2.4447e-09  2.4447e-09 
3.1250e+03  2.4447e-09  2.4447e-09 
3.1255e+03  2.4447e-09  2.4447e-09 
3.1260e+03  2.4447e-09  2.4447e-09 
3.1265e+03  2.4447e-09  2.4447e-09 
3.1270e+03  2.4447e-09  2.4447e-09 
3.1275e+03  2.4447e-09  2.4447e-09 
3.1280e+03  2.4447e-09  2.4447e-09 
3.1285e+03  2.4447e-09  2.4447e-09 
3.1290e+03  2.4447e-09  2.4447e-09 
3.1295e+03  2.4447e-09  2.4447e-09 
3.1300e+03  2.4447e-09  2.4447e-09 
3.1305e+03  2.4447e-09  2.4447e-09 
3.1310e+03  2.4447e-09  2.4447e-09 
3.1315e+03  2.4447e-09  2.4447e-09 
3.1320e+03  2.4447e-09  2.4447e-09 
3.1325e+03  2.4447e-09  2.4447e-09 
3.1330e+03  2.4447e-09  2.4447e-09 
3.1335e+03  2.4447e-09  2.4447e-09 
3.1340e+03  2.4447e-09  2.4447e-09 
3.1345e+03  2.4447e-09  2.4447e-09 
3.1350e+03  2.4447e-09  2.4447e-09 
3.1355e+03  2.4447e-09  2.4447e-09 
3.1360e+03  2.4447e-09  2.4447e-09 
3.1365e+03  2.4447e-09  2.4447e-09 
3.1370e+03  2.4447e-09  2.4447e-09 
3.1375e+03  2.4447e-09  2.4447e-09 
3.1380e+03  2.4447e-09  2.4447e-09 
3.1385e+03  2.4447e-09  2.4447e-09 
3.1390e+03  2.4447e-09  2.4447e-09 
3.1395e+03  2.4447e-09  2.4447e-09 
3.1400e+03  2.4447e-09  2.4447e-09 
3.1405e+03  2.4447e-09  2.4447e-09 
3.1410e+03  2.4447e-09  2.4447e-09 
3.1415e+03  2.4447e-09  2.4447e-09 
3.1420e+03  2.4447e-09  2.4447e-09 
3.1425e+03  2.4447e-09  2.4447e-09 
3.1430e+03  2.4447e-09  2.4447e-09 
3.1435e+03  2.4447e-09  2.4447e-09 
3.1440e+03  2.4447e-09  2.4447e-09 
3.1445e+03  2.4447e-09  2.4447e-09 
3.1450e+03  2.4447e-09  2.4447e-09 
3.1455e+03  2.4447e-09  2.4447e-09 
3.1460e+03  2.4447e-09  2.4447e-09 
3.1465e+03  2.4447e-09  2.4447e-09 
3.1470e+03  2.4447e-09  2.4447e-09 
3.1475e+03  2.4447e-09  2.4447e-09 
3.1480e+03  2.4447e-09  2.4447e-09 
3.1485e+03  2.4447e-09  2.4447e-09 
3.1490e+03  2.4447e-09  2.4447e-09 
3.1495e+03  2.4447e-09  2.4447e-09 
3.1500e+03  2.4447e-09  2.4447e-09 
3.1505e+03  2.4447e-09  2.4447e-09 
3.1510e+03  2.4447e-09  2.4447e-09 
3.1515e+03  2.4447e-09  2.4447e-09 
3.1520e+03  2.4447e-09  2.4447e-09 
3.1525e+03  2.4447e-09  2.4447e-09 
3.1530e+03  2.4447e-09  2.4447e-09 
3.1535e+03  2.4447e-09  2.4447e-09 
3.1540e+03  2.4447e-09  2.4447e-09 
3.1545e+03  2.4447e-09  2.4447e-09 
3.1550e+03  2.4447e-09  2.4447e-09 
3.1555e+03  2.4447e-09  2.4447e-09 
3.1560e+03  2.4447e-09  2.4447e-09 
3.1565e+03  2.4447e-09  2.4447e-09 
3.1570e+03  2.4447e-09  2.4447e-09 
3.1575e+03  2.4447e-09  2.4447e-09 
3.1580e+03  2.4447e-09  2.4447e-09 
3.1585e+03  2.4447e-09  2.4447e-09 
3.1590e+03  2.4447e-09  2.4447e-09 
3.1595e+03  2.4447e-09  2.4447e-09 
3.1600e+03  2.4447e-09  2.4447e-09 
3.1605e+03  2.4447e-09  2.4447e-09 
3.1610e+03  2.4447e-09  2.4447e-09 
3.1615e+03  2.4447e-09  2.4447e-09 
3.1620e+03  2.4447e-09  2.4447e-09 
3.1625e+03  2.4447e-09  2.4447e-09 
3.1630e+03  2.4447e-09  2.4447e-09 
3.1635e+03  2.4447e-09  2.4447e-09 
3.1640e+03  2.4447e-09  2.4447e-09 
3.1645e+03  2.4447e-09  2.4447e-09 
3.1650e+03  2.4447e-09  2.4447e-09 
3.1655e+03  2.4447e-09  2.4447e-09 
3.1660e+03  2.4447e-09  2.4447e-09 
3.1665e+03  2.4447e-09  2.4447e-09 
3.1670e+03  2.4447e-09  2.4447e-09 
3.1675e+03  2.4447e-09  2.4447e-09 
3.1680e+03  2.4447e-09  2.4447e-09 
3.1685e+03  2.4447e-09  2.4447e-09 
3.1690e+03  2.4447e-09  2.4447e-09 
3.1695e+03  2.4447e-09  2.4447e-09 
3.1700e+03  2.4447e-09  2.4447e-09 
3.1705e+03  2.4447e-09  2.4447e-09 
3.1710e+03  2.4447e-09  2.4447e-09 
3.1715e+03  2.4447e-09  2.4447e-09 
3.1720e+03  2.4447e-09  2.4447e-09 
3.1725e+03  2.4447e-09  2.4447e-09 
3.1730e+03  2.4447e-09  2.4447e-09 
3.1735e+03  2.4447e-09  2.4447e-09 
3.1740e+03  2.4447e-09  2.4447e-09 
3.1745e+03  2.4447e-09  2.4447e-09 
3.1750e+03  2.4447e-09  2.4447e-09 
3.1755e+03  2.4447e-09  2.4447e-09 
3.1760e+03  2.4447e-09  2.4447e-09 
3.1765e+03  2.4447e-09  2.4447e-09 
3.1770e+03  2.4447e-09  2.4447e-09 
3.1775e+03  2.4447e-09  2.4447e-09 
3.1780e+03  2.4447e-09  2.4447e-09 
3.1785e+03  2.4447e-09  2.4447e-09 
3.1790e+03  2.4447e-09  2.4447e-09 
3.1795e+03  2.4447e-09  2.4447e-09 
3.1800e+03  2.4447e-09  2.4447e-09 
3.1805e+03  2.4447e-09  2.4447e-09 
3.1810e+03  2.4447e-09  2.4447e-09 
3.1815e+03  2.4447e-09  2.4447e-09 
3.1820e+03  2.4447e-09  2.4447e-09 
3.1825e+03  2.4447e-09  2.4447e-09 
3.1830e+03  2.4447e-09  2.4447e-09 
3.1835e+03  2.4447e-09  2.4447e-09 
3.1840e+03  2.4447e-09  2.4447e-09 
3.1845e+03  2.4447e-09  2.4447e-09 
3.1850e+03  2.4447e-09  2.4447e-09 
3.1855e+03  2.4447e-09  2.4447e-09 
3.1860e+03  2.4447e-09  2.4447e-09 
3.1865e+03  2.4447e-09  2.4447e-09 
3.1870e+03  2.4447e-09  2.4447e-09 
3.1875e+03  2.4447e-09  2.4447e-09 
3.1880e+03  2.4447e-09  2.4447e-09 
3.1885e+03  2.4447e-09  2.4447e-09 
3.1890e+03  2.4447e-09  2.4447e-09 
3.1895e+03  2.4447e-09  2.4447e-09 
3.1900e+03  2.4447e-09  2.4447e-09 
3.1905e+03  2.4447e-09  2.4447e-09 
3.1910e+03  2.4447e-09  2.4447e-09 
3.1915e+03  2.4447e-09  2.4447e-09 
3.1920e+03  2.4447e-09  2.4447e-09 
3.1925e+03  2.4447e-09  2.4447e-09 
3.1930e+03  2.4447e-09  2.4447e-09 
3.1935e+03  2.4447e-09  2.4447e-09 
3.1940e+03  2.4447e-09  2.4447e-09 
3.1945e+03  2.4447e-09  2.4447e-09 
3.1950e+03  2.4447e-09  2.4447e-09 
3.1955e+03  2.4447e-09  2.4447e-09 
3.1960e+03  2.4447e-09  2.4447e-09 
3.1965e+03  2.4447e-09  2.4447e-09 
3.1970e+03  2.4447e-09  2.4447e-09 
3.1975e+03  2.4447e-09  2.4447e-09 
3.1980e+03  2.4447e-09  2.4447e-09 
3.1985e+03  2.4447e-09  2.4447e-09 
3.1990e+03  2.4447e-09  2.4447e-09 
3.1995e+03  2.4447e-09  2.4447e-09 
3.2000e+03  2.4447e-09  2.4447e-09 
3.2005e+03  2.4447e-09  2.4447e-09 
3.2010e+03  2.4447e-09  2.4447e-09 
3.2015e+03  2.4447e-09  2.4447e-09 
3.2020e+03  2.4447e-09  2.4447e-09 
3.2025e+03  2.4447e-09  2.4447e-09 
3.2030e+03  2.4447e-09  2.4447e-09 
3.2035e+03  2.4447e-09  2.4447e-09 
3.2040e+03  2.4447e-09  2.4447e-09 
3.2045e+03  2.4447e-09  2.4447e-09 
3.2050e+03  2.4447e-09  2.4447e-09 
3.2055e+03  2.4447e-09  2.4447e-09 
3.2060e+03  2.4447e-09  2.4447e-09 
3.2065e+03  2.4447e-09  2.4447e-09 
3.2070e+03  2.4447e-09  2.4447e-09 
3.2075e+03  2.4447e-09  2.4447e-09 
3.2080e+03  2.4447e-09  2.4447e-09 
